IBGE,NU_IDENTIFICADOR,municipio,uf,data_implementacao_unidade,Latitude,Longitude,natureza_unidade,custo_manutencao,servico_regulamentado,ano_implementacao_servico,subsidio_valor_mensal,subsidio_itens_manutencao,subsidio_mobiliario_transporte,subsidio_isencao_imposto_taxa,subsidio_outros,subsidio_nao_repassa,subsidio_outros_quais,fam_aceita_vinculo_irmaos,qtd_criancas_acolhidas,qtd_criancas_acolhidas_12meses,qtd_masc_0_2,qtd_masc_3_5,qtd_masc_6_11,qtd_masc_12_13,qtd_masc_14_15,qtd_masc_16_17,qtd_masc_acima_18,qtd_masc_total,qtd_fem_0_2,qtd_fem_3_5,qtd_fem_6_11,qtd_fem_12_13,qtd_fem_14_15,qtd_fem_16_17,qtd_fem_acima_18,qtd_refugiados_imigrantes,qtd_venezuelanos,qtd_criancas_tempo_servico_menos_1mes,qtd_criancas_tempo_servico_1_3meses,qtd_criancas_tempo_servico_4_6meses,qtd_criancas_tempo_servico_7_12meses,qtd_criancas_tempo_servico_13_18meses,qtd_criancas_tempo_servico_19_24meses,qtd_criancas_tempo_servico_25_48meses,qtd_criancas_tempo_servico_49_72meses,qtd_criancas_tempo_mais_72meses,qtd_criancas_deficiencia,qtd_criancas_transt_sofri_psiquico,qtd_criancas_necessidade_especial,qtd_adoles_socioeducativo,qtd_criancas_traj_de_rua,qtd_criancas_indigenas,qtd_criancas_outros_povos_trad,qtd_criancas_dependencia_drogas,qtd_criancas_gestantes,qtd_criancas_pretas,qtd_criancas_pardas,qtd_criancas_brancas,qtd_criancas_amarelas,qtd_criancas_raca_indigenas,qtd_motivo_entrega_voluntaria_adocao,qtd_motivo_orfandade,qtd_motivo_abandono,qtd_motivo_pais_usuarios,qtd_motivo_pais_com_deficiencia,qtd_motivo_pais_transt_sofri_psiquicos,qtd_motivo_pais_ausentes_doenca,qtd_motivo_pais_prisao_ou_internacao,qtd_motivo_violencia_domestica_fisica,qtd_motivo_violencia_domestica_psicologica,qtd_motivo_abuso_sex_intrafamiliar,qtd_motivo_exploracao_sex,qtd_motivo_conflito_familiar,qtd_motivo_exploracao_trabalho,qtd_motivo_pais_cond_especif_saude,qtd_motivo_pais_s_condicoes_depend_quim,qtd_motivo_ameaca_morte,qtd_motivo_situacao_rua,qtd_motivo_negligencia_familia,qtd_motivo_fam_situacao_rua,qtd_motivo_fam_moradia_insalubre,qtd_motivo_fam_carencia_rec_materiais,qtd_oriundos_pbf,qtd_oriundos_fam_menos_1sm,divulgacao_outdoors_busdoors,divulgacao_materiais_grande_circ,divulgacao_radio_tv_impressa,divulgacao_eventos_palestras,divulgacao_redes_sociais,divulgacao_articulacao_liderancas,divulgacao_outros,divulgacao_nao_faz,divulgacao_outros_quais,ch_capacitacao_inicial,selecao_fam_reunioes,selecao_fam_analise_doc,selecao_fam_entrevistas,selecao_fam_visitas_domiciliares,selecao_fam_outros,selecao_fam_nao_faz,selecao_fam_outros_quais,capac_ini_conti_fam_encontros_grupos,capac_ini_conti_fam_encontros_indivi,capac_ini_conti_fam_paletras,capac_ini_conti_fam_rodas_conversa,capac_ini_conti_fam_outros,capac_ini_conti_fam_nao_faz,capac_ini_conti_fam_outros_quais,acompanhamento_fam_aprox_supervi,acompanhamento_fam_visitas_domicil,acompanhamento_fam_aten_psicoss,acompanhamento_fam_contato_tel,acompanhamento_fam_outros,acompanhamento_fam_outros_quais,ativi_sistematicas_atend_psicosso_indivi,ativi_sistematicas_escuta_qualific,ativi_sistematicas_acompanh_escolar,ativi_sistematicas_acompanh_saude,ativi_sistematicas_encaminhc_docs,ativi_sistematicas_encaminhc_qualif_prof,ativi_sistematicas_identifi_fam_nat_exten,ativi_sistematicas_viabili_encon_fam_ori,ativi_sistematicas_constr_plano_acomp_fam_ori,ativi_sistematicas_atend_psicosso_indiv_fam_ori,ativi_sistematicas_reunioes_fam_ori,ativi_sistematicas_entrevis_fam_ori,ativi_sistematicas_visi_domic_fam_ori,ativi_sistematicas_genograma_ecomapa,ativi_sistematicas_relat_trimes_judic,ativi_sistematicas_estudo_caso,ativi_sistematicas_encaminhc_rede,ativi_sistematicas_discuss_casos_rede,ativi_sistematicas_outros,ativi_sistematicas_nao_faz,ativi_sistematicas_outros_quais,retorno_fam_ori_fam_ado_judic_informa_decisoes,retorno_fam_ori_fam_ado_judic_nao_informa_decisoes,retorno_fam_ori_fam_ado_tempo_prepar_suficiente,retorno_fam_ori_fam_ado_tempo_prepar_insuficiente,freq_acompanh_fam_acolhedora,qtd_fam_processo_habilitacao,qtd_fam_aptas_ou_acolhendo,num_atual_fam_suficiente,imovel_sede_saf,espaco_fisico_sala_atendimento,espaco_fisico_espaco_reunioes,espaco_fisico_sala_equip_tec,espaco_fisico_sala_coord_adm,espaco_fisico_area_recepcao,espaco_fisico_copa,equipamentos_veiculo_exclusivo,equipamentos_veiculo_compartilhado,equipamentos_acervo_bibliog,equipamentos_mater_pedago,equipamentos_tel_fixo,equipamentos_cel,equipamentos_impressora,equipamentos_de_som,equipamentos_proj_imagens,equipamentos_bebedouro,equipamentos_comput_internet,equipamentos_qtd_comput_internet,equipe_tec_exclusiva_saf,coordenador_saf_situacao,capaci_equipe_tec_saf_presencial,capaci_equipe_tec_saf_ead,capaci_equipe_tec_saf_nao_faz,capaci_equipe_tec_saf_presencial_qtd,capaci_equipe_tec_saf_ead_qtd,IBGE7,nome_da_uf,Regiao,Município
290500,"2,905E+12",CACULE,BA,16/06/2009,-14.499.193.701.424.500,-4.222.468.614.578.240,Governamental,,"Sim, por lei",2009,1320,Sim,Sim,Não,Não,Não,,"Sim, acolhem sempre que há demanda",7,4.0,1,0,1,1,1,0,0,4,2,0,1,0,0,0,0,0.0,0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0.0,7.0,0.0,0.0,0.0,1,0,0,5.0,0,1,0,1.0,2.0,7,0,0,0,0,0,0,0,0,6.0,0,0,0.0,0.0,,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,,40,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,,Sim,Não,Sim,Não,Semanalmente,10,6,Não,Imóvel exclusivo para o SFA,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,4.0,Todas(os) as(os) profissionais são exclusivos,Exerce exclusivamente a função de coordenador(a) deste serviço,Não,Sim,Não,,5.0,2905008,Bahia,Região Nordeste,Caculé
290630,"2,9063E+12",CANAVIEIRAS,BA,01/03/2023,-15.675,-38.947,Governamental,,"Sim, por lei",2023,1320,Sim,Não,Não,Não,Não,,"Sim, acolhem sempre que há demanda",1,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1.0,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,,30,Sim,Sim,Sim,Sim,Não,Não,,Sim,Não,Sim,Sim,Não,Não,,Sim,Sim,Não,Sim,Não,,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,,,,,,Mensalmente,0,3,Sim,Imóvel compartilhado com CREAS,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Sim,1.0,Parte da equipe é exclusiva,Exerce exclusivamente a função de coordenador(a) deste serviço,Não,Sim,Não,,2.0,2906303,Bahia,Região Nordeste,Canavieiras
290800,"2,908E+12",COARACI,BA,11/08/2021,-14.641,-39.551,Governamental,,"Sim, por lei",2021,,Sim,Não,Não,Não,Não,,"Sim, acolhem sempre que há demanda",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,Não,Sim,Não,Não,Não,Não,Não,Não,,16,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,,Sim,Não,Não,Não,Semanalmente,0,0,Não,Imóvel compartilhado com outro serviço ou órgão,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Sim,Sim,1.0,Todas(os) as(os) profissionais são exclusivos,Exerce exclusivamente a função de coordenador(a) deste serviço,Não,Não,Sim,,,2908002,Bahia,Região Nordeste,Coaraci
291040,"2,9104E+12",ENCRUZILHADA,BA,06/05/2022,-15.531,-40.909,Governamental,,"Sim, por lei",2022,660,,,,,Sim,,"Sim, acolhem sempre que há demanda",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,,20,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,Não,,Não,Sim,Sim,Sim,Não,,,,,,Não,,,,,,,,,,,,,,,Sim,,,,,,Semanalmente,0,0,Não sabe informar,Imóvel compartilhado com CREAS,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,1.0,Parte da equipe é exclusiva,Exerce exclusivamente a função de coordenador(a) deste serviço,Não,Sim,Não,,3.0,2910404,Bahia,Região Nordeste,Encruzilhada
291075,"2,91075E+12",FATIMA,BA,07/04/2016,-10.596.838.511.941.100,-3.821.853.876.113.890,Governamental,,"Sim, por lei",2016,660,,,,,Sim,,"Sim, acolhem sempre que há demanda",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,Não,Não,Não,Não,Sim,Sim,Não,Não,,0,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Sim,Não,Participação em Cursos,Sim,Sim,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,,Sim,Não,Sim,Não,Quinzenalmente,0,0,Não,Imóvel compartilhado com outro serviço ou órgão,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Sim,2.0,Não há profissionais exclusivas(os) do serviço,Não há coordenadora(or) neste serviço,Não,Sim,Não,,1.0,2910750,Bahia,Região Nordeste,Fátima
291090,"2,9109E+12",FIRMINO ALVES,BA,03/10/2023,-14.985,-39.924,Governamental,,"Sim, por lei",2023,1320,,,,,Sim,,"Sim, acolhem sempre que há demanda",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,Não,Sim,Sim,Sim,Sim,Não,Não,Não,,30,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,,Sim,Não,Não,Não,Apenas quando há necessidade,0,0,Não,Imóvel compartilhado com outro serviço ou órgão,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,1.0,Todas(os) as(os) profissionais são exclusivos,Exerce exclusivamente a função de coordenador(a) deste serviço,Não,Não,Sim,,,2910909,Bahia,Região Nordeste,Firmino Alves
291100,"2,911E+12",FLORESTA AZUL,BA,01/01/2014,-148.418.515.080.551,-397.174.699.043.848,Governamental,,"Sim, por outro instrumento normativo",2014,,Não,Sim,Não,Não,Não,,"Sim, acolhem sempre que há demanda",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,"FOLDER, BANNERS",16,Sim,Sim,Sim,Sim,Não,Não,,Não,Sim,Não,Sim,Não,Não,,Sim,Não,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,,Sim,Não,Não,Não,Semanalmente,0,4,Sim,Imóvel compartilhado com outro serviço ou órgão,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,1.0,Parte da equipe é exclusiva,Acumula as funções de coordenadora(or) com outra atividade,Não,Não,Sim,,,2911006,Bahia,Região Nordeste,Floresta Azul
291270,"2,9127E+12",IBIRAPITANGA,BA,02/12/2013,-1.405.719.026.795.680,-3.943.160.533.905.020,Governamental,,"Sim, por lei",2013,440,,,,,Sim,,"Sim, acolhem algumas vezes",5,8.0,1,0,1,0,0,1,0,3,0,0,1,1,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1,0,0,0,0,0,0,0,0,2.0,3.0,0.0,0.0,0.0,0,0,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,3.0,0,0,0.0,0.0,3.0,Não,Sim,Não,Sim,Sim,Não,Não,Não,,0,Não,Sim,Sim,Sim,Não,Não,,Não,Não,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,,,,,,Quinzenalmente,0,10,Sim,Imóvel compartilhado com outro serviço ou órgão,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,2.0,Parte da equipe é exclusiva,Acumula as funções de coordenadora(or) com outra atividade,Não,Sim,Não,,3.0,2912707,Bahia,Região Nordeste,Ibirapitanga
291290,"2,9129E+12",IBIRATAIA,BA,30/05/2014,-14.066.543.860.353.100,-3.963.983.595.371.240,Governamental,,"Sim, por lei",2014,660,,,,,Sim,,Não acolhem,4,0.0,0,2,0,0,0,0,0,2,1,0,1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.0,0.0,0.0,0.0,0,0,1,2.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.0,0.0,4.0,Não,Sim,Sim,Sim,Sim,Não,Não,Não,,16,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,,Sim,Não,Sim,Não,Semanalmente,1,3,Sim,Imóvel compartilhado com outro serviço ou órgão,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,2.0,Parte da equipe é exclusiva,Exerce exclusivamente a função de coordenador(a) deste serviço,Não,Sim,Não,,4.0,2912905,Bahia,Região Nordeste,Ibirataia
291400,"2,914E+12",IPIRA,BA,04/07/2022,-121.569.681,-397.356.015,Governamental,,"Sim, por lei",2023,1302,,,,,Sim,,Não acolhem,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,Não,Sim,Sim,Não,Sim,Sim,Não,Não,,2,Não,Sim,Sim,Não,Não,Não,,Sim,Não,Sim,Não,Não,Não,,Não,Não,Não,Sim,Não,,,,,,Não,,,,,,,,,,,,,,,Sim,,,,,,Quinzenalmente,0,2,Não,Imóvel exclusivo para o SFA,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Sim,Sim,1.0,Todas(os) as(os) profissionais são exclusivos,Exerce exclusivamente a função de coordenador(a) deste serviço,Sim,Sim,Não,3.0,3.0,2914000,Bahia,Região Nordeste,Ipirá
291520,"2,9152E+12",ITAGIBA,BA,20/05/2022,-14.284,-39.843,Governamental,,"Sim, por lei",2021,651,Sim,Não,Não,Não,Não,,"Sim, acolhem algumas vezes",1,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,1.0,Não,Sim,Não,Não,Sim,Sim,Não,Não,,3,Sim,Sim,Não,Sim,Não,Não,,Não,Não,Não,Não,Sim,Não,"Como temos apenas uma família cadastrada, a capacitação foi com a família candidata,",Não,Não,Sim,Sim,Não,,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,,,,,,Mensalmente,0,2,Sim,Imóvel compartilhado com CRAS,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,,Não há profissionais exclusivas(os) do serviço,Acumula as funções de coordenadora(or) com outra atividade,Não,Sim,Não,,1.0,2915205,Bahia,Região Nordeste,Itagibá
291955,"2,91955E+12",LUIS EDUARDO MAGALHAES,BA,10/03/2023,-12.092,-45.805,Governamental,,"Sim, por lei",2023,0,,,,,Sim,,"Sim, acolhem sempre que há demanda",0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,,3,Sim,Sim,Sim,Sim,Não,Não,,Não,Sim,Não,Não,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Sim,Não,Não,,Não,Não,Sim,Não,Semanalmente,1,4,Sim,Imóvel compartilhado com outro serviço ou órgão,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Sim,1.0,Todas(os) as(os) profissionais são exclusivos,Exerce concomitantemente a função de coordenador(a) deste serviço e de outro serviço socioassistencial,Sim,Sim,Não,3.0,3.0,2919553,Bahia,Região Nordeste,Luís Eduardo Magalhães
291970,"2,9197E+12",MACARANI,BA,28/08/2017,-15.568,-40.423,Governamental,,"Sim, por decreto",2017,798,Sim,Não,Não,Não,Não,,"Sim, acolhem algumas vezes",3,2.0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0.0,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1,3,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0,0,0,2.0,0,1,0,0.0,1.0,1,0,0,3,0,1,1,0,0,3.0,0,2,2.0,0.0,2.0,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,,0,Sim,Não,Não,Sim,Não,Não,,Não,Não,Não,Sim,Não,Não,,Não,Sim,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Não,,,,,,Quinzenalmente,0,3,Não,Imóvel compartilhado com CRAS,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,3.0,Não há profissionais exclusivas(os) do serviço,Acumula as funções de coordenadora(or) e de técnica(o) neste serviço,Sim,Sim,Não,1.0,4.0,2919702,Bahia,Região Nordeste,Macarani
292000,"2,92E+12",MAIQUINIQUE,BA,13/11/2017,-1.562.458.669.352.560,-4.027.248.859.405.510,Governamental,,"Sim, por lei",2017,800,Sim,Não,Sim,Sim,Não,Incentivos através de descontos em bens e serviços em empresas privadas para famílias acolhedoras,"Sim, acolhem sempre que há demanda",7,9.0,1,0,2,1,1,0,0,5,0,1,1,0,0,0,0,0.0,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,0,0,0,0,0,3.0,4.0,0.0,0.0,0.0,0,0,0,1.0,0,1,0,0.0,0.0,0,2,0,0,0,0,1,0,0,2.0,0,0,0.0,0.0,1.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Divulgação em todas as localidades rural e urbana em conjunto com a equipe do SUAS,0,Sim,Sim,Sim,Sim,Não,Não,,Não,Não,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,,Sim,Não,Sim,Não,Quinzenalmente,2,5,Sim,Imóvel compartilhado com outro serviço ou órgão,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,1.0,Todas(os) as(os) profissionais são exclusivos,Exerce exclusivamente a função de coordenador(a) deste serviço,Não,Sim,Não,,3.0,2920007,Bahia,Região Nordeste,Maiquinique
292100,"2,921E+12",MATA DE SAO JOAO,BA,08/12/2021,-12.53,-38.299,Governamental,,"Sim, por lei",2021,1320,,,,,Sim,,Não acolhem,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,Não,Sim,Não,Sim,Sim,Sim,Não,Não,,6,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,Não,,,,,,,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,,,,,,Semanalmente,8,2,Sim,Imóvel compartilhado com CREAS,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Sim,1.0,Todas(os) as(os) profissionais são exclusivos,Exerce concomitantemente a função de coordenador(a) deste serviço e de outro serviço socioassistencial,Sim,Sim,Não,3.0,3.0,2921005,Bahia,Região Nordeste,Mata de São João
292200,"2,922E+12",MUCURI,BA,14/05/2020,-18.086,-39.551,Governamental,,"Sim, por decreto",2020,1980,,,,,Sim,,Não acolhem,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,,,,,,,,,,20,Sim,Sim,Sim,Não,Não,Não,,Sim,Não,Não,Não,Não,Não,,,,,,,,,,,,Não,,,,,,,,,,,,,,,Sim,,,,,,Quinzenalmente,3,0,Não,O SFA não possui sede,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,,Não há profissionais exclusivas(os) do serviço,Acumula as funções de coordenadora(or) com outra atividade,Não,Sim,Não,,2.0,2922003,Bahia,Região Nordeste,Mucuri
292670,"2,9267E+12",RIO DE CONTAS,BA,02/10/2023,-13.579,-41.811,Governamental,,"Sim, por lei",2023,,,,,,Sim,,"Sim, acolhem sempre que há demanda",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,,40,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,Não,,Sim,Sim,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,,,,,,Mensalmente,0,4,Sim,Imóvel exclusivo para o SFA,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,2.0,Todas(os) as(os) profissionais são exclusivos,Exerce exclusivamente a função de coordenador(a) deste serviço,Sim,Sim,Não,2.0,2.0,2926707,Bahia,Região Nordeste,Rio de Contas
